PlotNo,MowFreq,MonthLabel,Taxon,cover,Seedling,Juvenile,FlowerBud,Flowering,Fruiting,PostFruiting
BC20,regular,July,Leontodon,0.2,0,0,0,0,0,0
BC20,regular,July,Lolium perenne,0.1,0,0,0,0,0,0
BC20,regular,July,Luzula campestris,8,0,0,0,0,0,0
BC20,regular,July,Medicago sativa,0.5,0,0,0,0,0,0
BC20,regular,July,Pilosella officinarum,2,0,0,1,0,0,0
BC20,regular,July,Plantago lanceolata,14,0,0,0,1,1,0
BC20,regular,July,Poa pratensis,2,0,0,0,0,0,0
BC20,regular,July,Rumex acetosa,3,0,0,0,0,0,0
BC20,regular,July,Rumex acetosella,0.2,0,0,0,1,0,0
BC20,regular,July,Setaria,0.01,0,0,0,0,0,0
BC20,regular,July,Taraxacum,0.01,0,0,0,0,0,0
BC20,regular,July,Trifolium dubium,0.05,1,0,0,0,0,0
BC20,regular,July,Trifolium pratensis,3,0,0,0,1,0,0
BC20,regular,July,Trisetum flavescens,0.1,0,0,0,0,0,0
BC20,regular,July,Veronica chamaedrys,2,0,0,0,0,0,0
BC20,regular,July,Vicia hirsuta,0.1,0,0,0,0,0,0
BC20,regular,March,Abies concolor,0.01,1,0,0,0,0,0
BC20,regular,March,Acer seedling,0.1,1,0,0,0,0,0
BC20,regular,March,Achillea millefolium,1,0,0,0,0,0,0
BC20,regular,March,Agrostis capillaris,15,0,0,0,0,0,0
BC20,regular,March,Arenaria serpyllifolia,0.1,0,0,0,0,0,0
BC20,regular,March,Bellis perennis,1,0,0,0,1,0,0
BC20,regular,March,Bromus sterilis,0.5,0,0,0,0,0,0
BC20,regular,March,Campanula rapunculoides,0.01,0,0,0,0,0,0
BC20,regular,March,Cardamine hirsuta,0.1,0,0,0,1,0,0
BC20,regular,March,Centaurea jacea,0.01,0,0,0,0,0,0
BC20,regular,March,Centaurea stoebe,0.1,0,0,0,0,0,0
BC20,regular,March,Cerastium holosteoides,1,1,0,0,0,0,0
BC20,regular,March,Cerastium semidecandrum,0.5,0,0,0,1,0,0
BC20,regular,March,Corydalis solida,0.1,0,0,0,1,0,0
BC20,regular,March,Crepis capillaris,0.1,0,0,0,0,0,0
BC20,regular,March,Dactylis glomerata,2,0,0,0,0,0,0
BC20,regular,March,Draba verna,0.01,0,0,0,1,0,0
BC20,regular,March,Festuca rubra,30,0,0,0,0,0,0
BC20,regular,March,Ficaria verna,0.5,0,0,0,0,0,0
BC20,regular,March,Hypochaeris radicata,3,0,0,0,0,0,0
BC20,regular,March,Lolium perenne,2,0,0,0,0,0,0
BC20,regular,March,Luzula campestris,15,0,0,0,1,0,0
BC20,regular,March,Medicago sativa,0.1,0,0,0,0,0,0
BC20,regular,March,Myosotis,0.01,0,0,0,0,0,0
BC20,regular,March,Pilosella officinarum,5,0,0,0,0,0,0
BC20,regular,March,Plantago lanceolata,5,0,0,0,0,0,0
BC20,regular,March,Poa pratensis,0.01,0,0,0,0,0,0
BC20,regular,March,Rumex acetosa,1,0,0,0,0,0,0
BC20,regular,March,Rumex acetosella,0.5,0,0,0,0,0,0
BC20,regular,March,Scilla siberica,1,0,0,0,1,0,0
BC20,regular,March,Taraxacum,1,0,0,0,0,0,0
BC20,regular,March,Trifolium dubium,1,0,0,0,0,0,0
BC20,regular,March,Trifolium pratensis,2,0,0,0,0,0,0
BC20,regular,March,Trisetum flavescens,0.1,0,0,0,0,0,0
BC20,regular,March,Veronica arvensis,0.1,1,0,0,0,0,0
BC20,regular,March,Veronica chamaedrys,2,0,0,0,0,0,0
BC20,regular,March,Veronica sublobata,0.01,0,0,0,1,0,0
BC20,regular,March,Vicia hirsuta,2,0,0,0,0,0,0
BC20,regular,March,Vicia lathyroides,2,0,0,0,0,0,0
BC20,regular,May,Abies concolor,0.001,1,0,0,0,0,0
BC20,regular,May,Acer seedling,0.5,1,0,0,0,0,0
BC20,regular,May,Achillea millefolium,10,0,0,0,0,0,0
BC20,regular,May,Agrostis capillaris,7,0,0,0,0,0,0
BC20,regular,May,Arenaria serpyllifolia,0.1,0,0,0,0,1,0
BC20,regular,May,Artemisia vulgaris,0.01,0,0,0,0,0,0
BC20,regular,May,Bellis perennis,0.5,0,0,0,1,1,0
BC20,regular,May,Bromus mollis,0.1,0,0,0,0,1,0
BC20,regular,May,Bromus sterilis,0.1,0,0,0,1,0,0
BC20,regular,May,Campanula rapunculoides,0.5,0,0,0,0,0,0
BC20,regular,May,Carex caryophyllea,0.01,0,0,0,1,0,0
BC20,regular,May,Centaurea jacea,0.1,0,0,0,0,0,0
BC20,regular,May,Centaurea stoebe,1,0,0,0,0,0,0
BC20,regular,May,Cerastium holosteoides,0.5,0,0,0,0,0,0
BC20,regular,May,Cerastium semidecandrum,0.1,0,0,0,0,1,0
BC20,regular,May,Crepis capillaris,0.1,0,0,0,0,0,0
BC20,regular,May,Dactylis glomerata,1,0,0,0,0,1,0
BC20,regular,May,Festuca ovina,0.3,0,0,0,1,0,0
BC20,regular,May,Festuca rubra,20,0,0,0,1,1,0
BC20,regular,May,Hypochaeris radicata,5,0,0,1,0,0,0
BC20,regular,May,Leontodon,0.01,0,0,0,0,0,0
BC20,regular,May,Lolium perenne,0.5,0,0,0,1,0,0
BC20,regular,May,Luzula campestris,3,0,0,0,0,1,0
BC20,regular,May,Medicago lupulina,0.01,0,0,0,0,0,0
BC20,regular,May,Medicago sativa,0.5,0,0,0,0,0,0
BC20,regular,May,Myosotis,0.01,0,0,0,0,1,0
BC20,regular,May,Pilosella officinarum,3,0,0,0,1,0,0
BC20,regular,May,Plantago lanceolata,2,0,0,0,1,0,0
BC20,regular,May,Poa pratensis,0.2,0,0,0,1,0,0
BC20,regular,May,Rumex acetosa,1,0,0,0,0,0,0
BC20,regular,May,Rumex acetosella,2,0,0,0,1,0,0
BC20,regular,May,Taraxacum,0.1,0,0,0,0,0,0
BC20,regular,May,Trifolium dubium,3,0,0,0,1,0,0
BC20,regular,May,Trifolium pratensis,5,0,0,0,1,0,0
BC20,regular,May,Trisetum flavescens,0.2,0,0,0,0,0,0
BC20,regular,May,Veronica arvensis,0.1,0,0,0,0,1,0
BC20,regular,May,Veronica chamaedrys,1,0,0,0,1,0,0
BC20,regular,May,Vicia hirsuta,15,0,0,0,1,1,0
BC20,regular,May,Vicia lathyroides,2,0,0,0,0,1,0
BC20,regular,September,Achillea millefolium,10,0,0,0,0,0,0
BC20,regular,September,Agrostis capillaris,10,0,0,0,0,0,0
BC20,regular,September,Arenaria serpyllifolia,0.5,0,0,0,0,0,0
BC20,regular,September,Bellis perennis,1,0,0,0,0,0,0
BC20,regular,September,Bromus mollis,0.1,1,0,0,0,0,0
BC20,regular,September,Campanula rapunculoides,0.3,0,0,0,0,0,0
BC20,regular,September,Carex caryophyllea,0.1,0,0,0,0,0,0
BC20,regular,September,Centaurea jacea,0.5,0,0,0,0,0,0
BC20,regular,September,Centaurea stoebe,0.5,0,0,0,0,0,0
BC20,regular,September,Cerastium,0.1,0,0,0,0,0,0
BC20,regular,September,Crepis capillaris,0.5,0,0,0,0,1,0
BC20,regular,September,Dactylis glomerata,1,0,0,0,0,0,0
BC20,regular,September,Festuca ovina,1,0,0,0,0,0,0
BC20,regular,September,Festuca rubra,15,0,0,0,0,0,0
BC20,regular,September,Hypochaeris radicata,5,0,0,0,1,0,0
BC20,regular,September,Lolium perenne,0.1,0,0,0,0,0,0
BC20,regular,September,Luzula campestris,17,0,0,0,0,0,0
BC20,regular,September,Pilosella officinarum,3,0,0,0,0,0,0
BC20,regular,September,Plantago lanceolata,15,0,0,0,0,1,0
BC20,regular,September,Poa pratensis,0.1,0,0,0,0,0,0
BC20,regular,September,Rumex acetosa,1,0,0,0,0,0,0
BC20,regular,September,Rumex acetosella,2,0,0,0,0,0,0
BC20,regular,September,Setaria,0.3,0,0,0,0,1,0
BC20,regular,September,Taraxacum,0.5,0,0,0,0,0,0
BC20,regular,September,Trifolium dubium,1,0,0,0,0,0,0
BC20,regular,September,Trifolium pratensis,8,0,0,0,1,0,0
BC20,regular,September,Trisetum flavescens,0.3,0,0,0,0,0,0
BC20,regular,September,Veronica chamaedrys,2,0,0,0,0,0,0
BC20,regular,September,Veronica sublobata,0.01,1,0,0,0,0,0
BC20,regular,September,Vicia hirsuta,0.5,0,0,0,0,0,0
BC20,regular,September,Vicia lathyroides,1,0,0,0,0,0,0
