PlotNo,Subplot,Month,Layer,Taxon,EuroMed,cover,height,Biomass,Seedling,Juvenile,FlowerBud,Flowering,Fruiting,PostFruiting,Vegetative,MowFreq,n_mow_events_befre_sampling,status,functional_group,lifespan_annual,lifespan_biennialOrShortLived,lifespan_perennial,raunkiaer_phanerophyte,raunkiaer_chamaephyte,raunkiaer_hemicryptophyte,raunkiaer_geophyte,raunkiaer_hydrophyte,raunkiaer_therophyte,lifeform_tree,lifeform_shrub,lifeform_semishrub,lifeform_herbPoli,lifeform_herbMono,lifeform_epiphyte,lifeform_lianaWoody,lifeform_lianaHerb,Disturbance.Severity,Disturbance.Frequency,Mowing.Frequency,Grazing.Pressure,Soil.Disturbance,Neophyte,Endangered,phen_sum,Annuals,ShortLived,Perennials,Neophytes,Endangereds
BC13,NW,July,H,Ornithopus perpusillus,Ornithopus perpusillus,0.05,1.3333333333333333,0.06666666666666667,0.06666666666666667,0,0,0,0,0,0,regular,1,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.43624,1.73268,0.72223,0.36167,0.39674,0,0,1,0.06666666666666667,0,0,0,0
BC13,NW,July,H,Plantago lanceolata,Plantago lanceolata,6,10.666666666666666,64,0,0,0,32,32,0,0,regular,1,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52518,1.61045,0.96495,0.27897,0.32911,0,0,2,0,0,64,0,0
BC13,NW,July,H,Poa pratensis,Poa pratensis,0.5,7.666666666666667,3.8333333333333335,0,0,0,0,0,0,3.8333333333333335,regular,1,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52904,1.11642,0.74801,0.282,0.30199,0,0,1,0,0,3.8333333333333335,0,0
BC13,NW,July,H,Rumex acetosa,Rumex acetosa,4,10.333333333333334,41.333333333333336,0,0,0,0,0,0,41.333333333333336,regular,1,Warning,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51255,1.42792,1.00937,0.22916,0.30884,0,0,1,0,0,41.333333333333336,0,0
BC13,NW,July,H,Sedum acre,Sedum acre,35,3.6666666666666665,128.33333333333331,0,0,0,0,0,0,128.33333333333331,regular,1,NotEndangered,other_forb,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4561,1.29025,0.32666,0.30641,0.32553,0,0,1,0,0,128.33333333333331,0,0
BC13,NW,July,H,Taraxacum,Taraxacum,0.1,1,0.1,0.1,0,0,0,0,0,0,regular,1,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.58586,1.09148,0.73778,0.26697,0.37503,0,0,1,0,0,0.1,0,0
BC13,NW,July,H,Trifolium arvense,Trifolium arvense,0.001,8,0.008,0,0,0,0.008,0,0,0,regular,1,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.53746,1.32442,0.5926,0.30223,0.35081,0,0,1,0.008,0,0,0,0
BC13,NW,July,H,Trifolium dubium,Trifolium dubium,1,1,1,1,0,0,0,0,0,0,regular,1,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.50969,1.97957,1.1694,0.28385,0.36995,0,0,1,1,0,0,0,0
BC13,NW,July,H,Trifolium pratensis,Trifolium pratense,1,8.333333333333334,8.333333333333334,0,0,0,0,0,0,8.333333333333334,regular,1,NotEndangered,legume,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51602,1.37487,0.89491,0.26179,0.32262,0,0,1,0,0,8.333333333333334,0,0
BC13,NW,July,H,Trifolium repens,Trifolium repens,0.1,7.333333333333333,0.7333333333333334,0,0,0,0,0,0,0.7333333333333334,regular,1,NotEndangered,legume,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.53223,1.73719,0.94278,0.39374,0.35054,0,0,1,0,0,0.7333333333333334,0,0
BC13,NW,July,H,Veronica arvensis,Veronica arvensis,0.1,1,0.1,0.1,0,0,0,0,0,0,regular,1,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.64871,1.70759,0.56937,0.21649,0.54803,0,0,1,0.1,0,0,0,0
BC13,NW,July,H,Vicia lathyroides,Vicia lathyroides,0.8,5.333333333333333,4.266666666666667,0,0,0,0,0,0,4.266666666666667,regular,1,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.46977,1.10195,0.42632,0.30568,0.32815,0,0,1,4.266666666666667,0,0,0,0
BC13,NW,July,H,Vicia sativa,Vicia sativa,0.3,9.666666666666666,2.9,0,0,0,0,0,0,2.9,regular,1,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.65326,1.32492,0.60133,0.19748,0.49592,0,0,1,2.9,0,0,0,0
BC13,SE,July,H,Achillea millefolium,Achillea millefolium (aggr.),0.5,4.666666666666667,2.3333333333333335,0,0,0,0,0,0,2.3333333333333335,regular,1,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.54139,1.31363,0.8112,0.25085,0.32953,0,0,1,0,0,2.3333333333333335,0,0
BC13,SE,July,H,Agrostis capillaris,Agrostis capillaris,15,7.333333333333333,110,0,0,0,55,55,0,0,regular,1,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52099,0.86379,0.57578,0.29897,0.2949,0,0,2,0,0,110,0,0
BC13,SE,July,H,Bellis perennis,Bellis perennis,3,2.3333333333333335,7,0,0,0,0,0,0,7,regular,1,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51276,1.51667,0.98959,0.46997,0.3594,0,0,1,0,0,7,0,0
BC13,SE,July,H,Festuca ovina,Festuca ovina,1,11.666666666666666,11.666666666666666,0,0,0,0,0,0,11.666666666666666,regular,1,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52087,0.57174,0.29247,0.27496,0.19646,0,0,1,0,0,11.666666666666666,0,0
BC13,SE,July,H,Festuca rubra,Festuca rubra,5,10.666666666666666,53.33333333333333,0,0,0,0,0,0,53.33333333333333,regular,1,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.49144,1.23162,0.61897,0.28728,0.29737,0,0,1,0,0,53.33333333333333,0,0
BC13,SE,July,H,Hypochaeris radicata,Hypochaeris radicata,3,5,15,0,0,15,0,0,0,0,regular,1,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.48868,1.4426,0.7278,0.33931,0.35628,0,0,1,0,0,15,0,0
BC13,SE,July,H,Lolium perenne,Lolium perenne,1,8.333333333333334,8.333333333333334,0,0,0,0,0,0,8.333333333333334,regular,1,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.56333,1.72195,1.07172,0.43309,0.38415,0,0,1,0,0,8.333333333333334,0,0
BC13,SE,July,H,Luzula campestris,Luzula campestris,4,5.666666666666667,22.666666666666668,0,0,0,0,0,0,22.666666666666668,regular,1,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.47716,1.05317,0.58717,0.25244,0.26899,0,0,1,0,0,22.666666666666668,0,0
BC13,SE,July,H,Plantago lanceolata,Plantago lanceolata,1,10.666666666666666,10.666666666666666,0,0,0,5.333333333333333,5.333333333333333,0,0,regular,1,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52518,1.61045,0.96495,0.27897,0.32911,0,0,2,0,0,10.666666666666666,0,0
BC13,SE,July,H,Poa pratensis,Poa pratensis,2,7.666666666666667,15.333333333333334,0,0,0,0,0,0,15.333333333333334,regular,1,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52904,1.11642,0.74801,0.282,0.30199,0,0,1,0,0,15.333333333333334,0,0
BC13,SE,July,H,Rumex acetosa,Rumex acetosa,0.7,10.333333333333334,7.233333333333333,0,0,0,0,0,0,7.233333333333333,regular,1,Warning,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51255,1.42792,1.00937,0.22916,0.30884,0,0,1,0,0,7.233333333333333,0,0
BC13,SE,July,H,Sedum acre,Sedum acre,0.5,3.6666666666666665,1.8333333333333333,0,0,0,0,0,0,1.8333333333333333,regular,1,NotEndangered,other_forb,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4561,1.29025,0.32666,0.30641,0.32553,0,0,1,0,0,1.8333333333333333,0,0
BC13,SE,July,H,Trifolium dubium,Trifolium dubium,2,1,2,2,0,0,0,0,0,0,regular,1,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.50969,1.97957,1.1694,0.28385,0.36995,0,0,1,2,0,0,0,0
BC13,SE,July,H,Trifolium pratensis,Trifolium pratense,1,8.333333333333334,8.333333333333334,0,0,0,0,0,0,8.333333333333334,regular,1,NotEndangered,legume,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51602,1.37487,0.89491,0.26179,0.32262,0,0,1,0,0,8.333333333333334,0,0
BC13,SE,July,H,Trifolium repens,Trifolium repens,1,7.333333333333333,7.333333333333333,0,0,0,0,0,0,7.333333333333333,regular,1,NotEndangered,legume,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.53223,1.73719,0.94278,0.39374,0.35054,0,0,1,0,0,7.333333333333333,0,0
BC13,SE,July,H,Veronica arvensis,Veronica arvensis,0.1,1,0.1,0.1,0,0,0,0,0,0,regular,1,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.64871,1.70759,0.56937,0.21649,0.54803,0,0,1,0.1,0,0,0,0
BC13,SE,July,H,Vicia lathyroides,Vicia lathyroides,0.6,5.333333333333333,3.1999999999999997,0,0,0,0,0,0,3.1999999999999997,regular,1,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.46977,1.10195,0.42632,0.30568,0.32815,0,0,1,3.1999999999999997,0,0,0,0
BC13,SE,July,H,Vicia sativa,Vicia sativa,0.3,9.666666666666666,2.9,0,0,0,0,0,0,2.9,regular,1,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.65326,1.32492,0.60133,0.19748,0.49592,0,0,1,2.9,0,0,0,0
BC13,NW,September,H,Achillea millefolium,Achillea millefolium (aggr.),1,4,4,0,0,0,0,0,0,4,regular,3,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.54139,1.31363,0.8112,0.25085,0.32953,0,0,1,0,0,4,0,0
BC13,NW,September,H,Agrostis capillaris,Agrostis capillaris,15,7.333333333333333,110,0,0,0,0,0,0,110,regular,3,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52099,0.86379,0.57578,0.29897,0.2949,0,0,1,0,0,110,0,0
BC13,NW,September,H,Arenaria serpyllifolia,Arenaria serpyllifolia,0.8,2,1.6,1.6,0,0,0,0,0,0,regular,3,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.59253,1.48069,0.44486,0.27236,0.42509,0,0,1,1.6,0,0,0,0
BC13,NW,September,H,Cerastium semidecandrum,Cerastium semidecandrum,0.5,1,0.5,0.5,0,0,0,0,0,0,regular,3,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.46249,1.39189,0.38437,0.30571,0.38883,0,0,1,0.5,0,0,0,0
BC13,NW,September,H,Festuca ovina,Festuca ovina,1,6.333333333333333,6.333333333333333,0,0,0,0,0,0,6.333333333333333,regular,3,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52087,0.57174,0.29247,0.27496,0.19646,0,0,1,0,0,6.333333333333333,0,0
BC13,NW,September,H,Festuca rubra,Festuca rubra,5,6,30,0,0,0,0,0,0,30,regular,3,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.49144,1.23162,0.61897,0.28728,0.29737,0,0,1,0,0,30,0,0
BC13,NW,September,H,Hypochaeris radicata,Hypochaeris radicata,8,2.6666666666666665,21.333333333333332,0,0,0,0,0,0,21.333333333333332,regular,3,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.48868,1.4426,0.7278,0.33931,0.35628,0,0,1,0,0,21.333333333333332,0,0
BC13,NW,September,H,Luzula campestris,Luzula campestris,20,4.333333333333333,86.66666666666666,0,0,0,0,0,0,86.66666666666666,regular,3,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.47716,1.05317,0.58717,0.25244,0.26899,0,0,1,0,0,86.66666666666666,0,0
BC13,NW,September,H,Medicago lupulina,Medicago lupulina,0.1,1,0.1,0,0,0,0,0,0,0.1,regular,3,NotEndangered,legume,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.58728,1.34601,0.82357,0.23743,0.34603,0,0,1,0.1,0.1,0,0,0
BC13,NW,September,H,Ornithopus perpusillus,Ornithopus perpusillus,1,1.6666666666666667,1.6666666666666667,1.6666666666666667,0,0,0,0,0,0,regular,3,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.43624,1.73268,0.72223,0.36167,0.39674,0,0,1,1.6666666666666667,0,0,0,0
BC13,NW,September,H,Plantago lanceolata,Plantago lanceolata,5,3.6666666666666665,18.333333333333332,0,0,0,0,0,0,18.333333333333332,regular,3,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52518,1.61045,0.96495,0.27897,0.32911,0,0,1,0,0,18.333333333333332,0,0
BC13,NW,September,H,Poa pratensis,Poa pratensis,0.5,6,3,0,0,0,0,0,0,3,regular,3,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52904,1.11642,0.74801,0.282,0.30199,0,0,1,0,0,3,0,0
BC13,NW,September,H,Rumex acetosa,Rumex acetosa,2,3,6,0,0,0,0,0,0,6,regular,3,Warning,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51255,1.42792,1.00937,0.22916,0.30884,0,0,1,0,0,6,0,0
BC13,NW,September,H,Sedum acre,Sedum acre,30,3.3333333333333335,100,0,0,0,0,100,0,0,regular,3,NotEndangered,other_forb,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4561,1.29025,0.32666,0.30641,0.32553,0,0,1,0,0,100,0,0
BC13,NW,September,H,Stellaria media,Stellaria media,0.1,1.25,0.125,0.125,0,0,0,0,0,0,regular,3,NotEndangered,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.70945,0.80583,0.43958,0.26577,0.51423,0,0,1,0.125,0.125,0,0,0
BC13,NW,September,H,Trifolium campestre,Trifolium campestre,2,2,4,4,0,0,0,0,0,0,regular,3,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.57992,1.07112,0.55737,0.29518,0.30954,0,0,1,4,0,0,0,0
BC13,NW,September,H,Trifolium dubium,Trifolium dubium,3,1.6666666666666667,5,0,0,0,0,0,0,5,regular,3,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.50969,1.97957,1.1694,0.28385,0.36995,0,0,1,5,0,0,0,0
BC13,NW,September,H,Trifolium pratensis,Trifolium pratense,1,3.3333333333333335,3.3333333333333335,0,0,0,1.6666666666666667,1.6666666666666667,0,0,regular,3,NotEndangered,legume,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51602,1.37487,0.89491,0.26179,0.32262,0,0,2,0,0,3.3333333333333335,0,0
BC13,NW,September,H,Trifolium repens,Trifolium repens,0.5,4,2,0,0,0,0,0,0,2,regular,3,NotEndangered,legume,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.53223,1.73719,0.94278,0.39374,0.35054,0,0,1,0,0,2,0,0
BC13,NW,September,H,Vicia lathyroides,Vicia lathyroides,3,6,18,0,0,0,0,0,0,18,regular,3,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.46977,1.10195,0.42632,0.30568,0.32815,0,0,1,18,0,0,0,0
BC13,NW,September,H,Vicia sativa,Vicia sativa,0.5,6.333333333333333,3.1666666666666665,0,0,0,0,0,0,3.1666666666666665,regular,3,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.65326,1.32492,0.60133,0.19748,0.49592,0,0,1,3.1666666666666665,0,0,0,0
BC13,SE,September,H,Achillea millefolium,Achillea millefolium (aggr.),1,4,4,0,0,0,0,0,0,4,regular,3,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.54139,1.31363,0.8112,0.25085,0.32953,0,0,1,0,0,4,0,0
BC13,SE,September,H,Agrostis capillaris,Agrostis capillaris,15,7.333333333333333,110,0,0,0,0,0,0,110,regular,3,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52099,0.86379,0.57578,0.29897,0.2949,0,0,1,0,0,110,0,0
BC13,SE,September,H,Arabidopsis thaliana,Arabidopsis thaliana,0.1,1,0.1,0,0,0,0,0,0,0.1,regular,3,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.7077,1.36519,0.40427,0.20238,0.61275,0,0,1,0.1,0,0,0,0
BC13,SE,September,H,Arenaria serpyllifolia,Arenaria serpyllifolia,0.5,2,1,1,0,0,0,0,0,0,regular,3,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.59253,1.48069,0.44486,0.27236,0.42509,0,0,1,1,0,0,0,0
BC13,SE,September,H,Bellis perennis,Bellis perennis,5,3.3333333333333335,16.666666666666668,0,0,0,16.666666666666668,0,0,0,regular,3,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51276,1.51667,0.98959,0.46997,0.3594,0,0,1,0,0,16.666666666666668,0,0
BC13,SE,September,H,Cerastium semidecandrum,Cerastium semidecandrum,0.1,1,0.1,0.1,0,0,0,0,0,0,regular,3,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.46249,1.39189,0.38437,0.30571,0.38883,0,0,1,0.1,0,0,0,0
BC13,SE,September,H,Festuca ovina,Festuca ovina,1,6.333333333333333,6.333333333333333,0,0,0,0,0,0,6.333333333333333,regular,3,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52087,0.57174,0.29247,0.27496,0.19646,0,0,1,0,0,6.333333333333333,0,0
BC13,SE,September,H,Festuca rubra,Festuca rubra,5,6,30,0,0,0,0,0,0,30,regular,3,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.49144,1.23162,0.61897,0.28728,0.29737,0,0,1,0,0,30,0,0
BC13,SE,September,H,Hypochaeris radicata,Hypochaeris radicata,6,2.6666666666666665,16,0,0,0,0,0,0,16,regular,3,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.48868,1.4426,0.7278,0.33931,0.35628,0,0,1,0,0,16,0,0
BC13,SE,September,H,Lolium perenne,Lolium perenne,0.1,5,0.5,0,0,0,0,0,0,0.5,regular,3,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.56333,1.72195,1.07172,0.43309,0.38415,0,0,1,0,0,0.5,0,0
BC13,SE,September,H,Luzula campestris,Luzula campestris,6,4.333333333333333,26,0,0,0,0,0,0,26,regular,3,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.47716,1.05317,0.58717,0.25244,0.26899,0,0,1,0,0,26,0,0
BC13,SE,September,H,Medicago lupulina,Medicago lupulina,0.1,1,0.1,0,0,0,0,0,0,0.1,regular,3,NotEndangered,legume,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.58728,1.34601,0.82357,0.23743,0.34603,0,0,1,0.1,0.1,0,0,0
BC13,SE,September,H,Plantago lanceolata,Plantago lanceolata,2,3.6666666666666665,7.333333333333333,0,0,0,0,0,0,7.333333333333333,regular,3,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52518,1.61045,0.96495,0.27897,0.32911,0,0,1,0,0,7.333333333333333,0,0
BC13,SE,September,H,Poa pratensis,Poa pratensis,2,6,12,0,0,0,0,0,0,12,regular,3,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52904,1.11642,0.74801,0.282,0.30199,0,0,1,0,0,12,0,0
BC13,SE,September,H,Rumex acetosa,Rumex acetosa,0.5,3,1.5,0,0,0,0,0,0,1.5,regular,3,Warning,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51255,1.42792,1.00937,0.22916,0.30884,0,0,1,0,0,1.5,0,0
BC13,SE,September,H,Sedum acre,Sedum acre,1,3.3333333333333335,3.3333333333333335,0,0,0,0,3.3333333333333335,0,0,regular,3,NotEndangered,other_forb,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4561,1.29025,0.32666,0.30641,0.32553,0,0,1,0,0,3.3333333333333335,0,0
BC13,SE,September,H,Stellaria media,Stellaria media,0.5,1.25,0.625,0.625,0,0,0,0,0,0,regular,3,NotEndangered,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.70945,0.80583,0.43958,0.26577,0.51423,0,0,1,0.625,0.625,0,0,0
BC13,SE,September,H,Trifolium campestre,Trifolium campestre,1,2,2,2,0,0,0,0,0,0,regular,3,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.57992,1.07112,0.55737,0.29518,0.30954,0,0,1,2,0,0,0,0
BC13,SE,September,H,Trifolium dubium,Trifolium dubium,2,1.6666666666666667,3.3333333333333335,0,0,0,0,0,0,3.3333333333333335,regular,3,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.50969,1.97957,1.1694,0.28385,0.36995,0,0,1,3.3333333333333335,0,0,0,0
BC13,SE,September,H,Trifolium pratensis,Trifolium pratense,1,3.3333333333333335,3.3333333333333335,0,0,0,1.6666666666666667,1.6666666666666667,0,0,regular,3,NotEndangered,legume,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51602,1.37487,0.89491,0.26179,0.32262,0,0,2,0,0,3.3333333333333335,0,0
BC13,SE,September,H,Trifolium repens,Trifolium repens,3,4,12,0,0,0,0,0,0,12,regular,3,NotEndangered,legume,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.53223,1.73719,0.94278,0.39374,0.35054,0,0,1,0,0,12,0,0
BC13,SE,September,H,Veronica arvensis,Veronica arvensis,0.1,1,0.1,0.1,0,0,0,0,0,0,regular,3,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.64871,1.70759,0.56937,0.21649,0.54803,0,0,1,0.1,0,0,0,0
BC13,SE,September,H,Vicia lathyroides,Vicia lathyroides,4,6,24,0,0,0,0,0,0,24,regular,3,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.46977,1.10195,0.42632,0.30568,0.32815,0,0,1,24,0,0,0,0
BC13,SE,September,H,Vicia sativa,Vicia sativa,1,6.333333333333333,6.333333333333333,0,0,0,0,0,0,6.333333333333333,regular,3,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.65326,1.32492,0.60133,0.19748,0.49592,0,0,1,6.333333333333333,0,0,0,0
BC14,NW,March,Seedling,Acer,Acer,0.001,2.5,0.0025,0.0025,0,0,0,0,0,0,regular,0,NA,woody,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.0025,NA,NA
BC14,NW,March,H,Agrostis capillaris,Agrostis capillaris,0.1,5,0.5,0,0,0,0,0,0,0.5,regular,0,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52099,0.86379,0.57578,0.29897,0.2949,0,0,1,0,0,0.5,0,0
BC14,NW,March,H,Arenaria serpyllifolia,Arenaria serpyllifolia,0.01,1,0.01,0.01,0,0,0,0,0,0,regular,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.59253,1.48069,0.44486,0.27236,0.42509,0,0,1,0.01,0,0,0,0
BC14,NW,March,H,Bellis perennis,Bellis perennis,0.6,2,1.2,0,0,0,0,0,0,1.2,regular,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51276,1.51667,0.98959,0.46997,0.3594,0,0,1,0,0,1.2,0,0
BC14,NW,March,H,Cerastium glomeratum,Cerastium glomeratum,0.5,1.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0.6666666666666666,regular,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.67083,1.24583,0.56795,0.28417,0.48569,0,0,1,0.6666666666666666,0,0,0,0
BC14,NW,March,H,Corydalis,Corydalis,1,4.666666666666667,4.666666666666667,0,0,0,4.666666666666667,0,0,0,regular,0,NA,other_forb,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.69047,0.0565,0.01369,0.18361,0.1045,NA,NA,1,0,0,4.666666666666667,NA,NA
BC14,NW,March,H,Festuca rubra,Festuca rubra,20,6.666666666666667,133.33333333333334,0,0,0,0,0,0,133.33333333333334,regular,0,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.49144,1.23162,0.61897,0.28728,0.29737,0,0,1,0,0,133.33333333333334,0,0
BC14,NW,March,H,Geranium molle,Geranium molle,0.01,1,0.01,0,0,0,0,0,0,0.01,regular,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.62987,1.27995,0.6275,0.3036,0.42608,0,0,1,0.01,0,0,0,0
BC14,NW,March,H,Luzula campestris,Luzula campestris,2,4.666666666666667,9.333333333333334,0,0,0,9.333333333333334,0,0,0,regular,0,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.47716,1.05317,0.58717,0.25244,0.26899,0,0,1,0,0,9.333333333333334,0,0
BC14,NW,March,H,Plantago lanceolata,Plantago lanceolata,3,2.3333333333333335,7,0,0,0,0,0,0,7,regular,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52518,1.61045,0.96495,0.27897,0.32911,0,0,1,0,0,7,0,0
BC14,NW,March,H,Poa pratensis,Poa pratensis,0.5,2.6666666666666665,1.3333333333333333,0,0,0,0,0,0,1.3333333333333333,regular,0,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52904,1.11642,0.74801,0.282,0.30199,0,0,1,0,0,1.3333333333333333,0,0
