PlotNo,Subplot,Month,Layer,Taxon,EuroMed,cover,height,Biomass,Seedling,Juvenile,FlowerBud,Flowering,Fruiting,PostFruiting,Vegetative,MowFreq,n_mow_events_befre_sampling
BC13,SE,September,H,Trifolium campestre,Trifolium campestre,1,2,2,1,0,0,0,0,0,0,regular,3
BC13,SE,September,H,Trifolium dubium,Trifolium dubium,2,1.6666666666666667,3.3333333333333335,0,0,0,0,0,0,1,regular,3
BC13,SE,September,H,Trifolium pratensis,Trifolium pratense,1,3.3333333333333335,3.3333333333333335,0,0,0,1,1,0,0,regular,3
BC13,SE,September,H,Trifolium repens,Trifolium repens,3,4,12,0,0,0,0,0,0,1,regular,3
BC13,SE,September,H,Veronica arvensis,Veronica arvensis,0.1,1,0.1,1,0,0,0,0,0,0,regular,3
BC13,SE,September,H,Vicia lathyroides,Vicia lathyroides,4,6,24,0,0,0,0,0,0,1,regular,3
BC13,SE,September,H,Vicia sativa,Vicia sativa,1,6.333333333333333,6.333333333333333,0,0,0,0,0,0,1,regular,3
BC14,NW,March,Seedling,Acer,Acer,0.001,2.5,0.0025,1,0,0,0,0,0,0,regular,0
BC14,NW,March,H,Agrostis capillaris,Agrostis capillaris,0.1,5,0.5,0,0,0,0,0,0,1,regular,0
BC14,NW,March,H,Arenaria serpyllifolia,Arenaria serpyllifolia,0.01,1,0.01,1,0,0,0,0,0,0,regular,0
BC14,NW,March,H,Bellis perennis,Bellis perennis,0.6,2,1.2,0,0,0,0,0,0,1,regular,0
BC14,NW,March,H,Cerastium glomeratum,Cerastium glomeratum,0.5,1.3333333333333333,0.6666666666666666,0,0,0,0,0,0,1,regular,0
BC14,NW,March,H,Corydalis,Corydalis,1,4.666666666666667,4.666666666666667,0,0,0,1,0,0,0,regular,0
BC14,NW,March,H,Festuca rubra,Festuca rubra,20,6.666666666666667,133.33333333333334,0,0,0,0,0,0,1,regular,0
BC14,NW,March,H,Geranium molle,Geranium molle,0.01,1,0.01,0,0,0,0,0,0,1,regular,0
BC14,NW,March,H,Luzula campestris,Luzula campestris,2,4.666666666666667,9.333333333333334,0,0,0,1,0,0,0,regular,0
BC14,NW,March,H,Plantago lanceolata,Plantago lanceolata,3,2.3333333333333335,7,0,0,0,0,0,0,1,regular,0
BC14,NW,March,H,Poa pratensis,Poa pratensis,0.5,2.6666666666666665,1.3333333333333333,0,0,0,0,0,0,1,regular,0
BC14,NW,March,H,Scilla siberica,Othocallis siberica,0.1,5.333333333333333,0.5333333333333333,0,0,0,1,0,0,0,regular,0
BC14,NW,March,H,Trifolium dubium,Trifolium dubium,4,1.6666666666666665,6.666666666666666,0,0,0,0,0,0,1,regular,0
BC14,NW,March,H,Trifolium pratensis,Trifolium pratense,8,3.6666666666666665,29.333333333333332,0,0,0,0,0,0,1,regular,0
BC14,NW,March,H,Trifolium repens,Trifolium repens,0.001,2,0.002,0,0,0,0,0,0,1,regular,0
BC14,NW,March,H,Veronica arvensis,Veronica arvensis,0.001,1,0.001,1,0,0,0,0,0,0,regular,0
BC14,NW,March,H,Veronica sublobata,Veronica sublobata,0.01,2.3333333333333335,0.023333333333333334,0,0,0,1,0,0,0,regular,0
BC14,NW,March,H,Vicia lathyroides,Vicia lathyroides,1,3.3333333333333335,3.3333333333333335,0,0,0,0,0,0,1,regular,0
BC14,SE,March,Seedling,Acer,Acer,0.001,2.5,0.0025,1,0,0,0,0,0,0,regular,0
BC14,SE,March,H,Agrostis capillaris,Agrostis capillaris,0.1,5,0.5,0,0,0,0,0,0,1,regular,0
BC14,SE,March,H,Arenaria serpyllifolia,Arenaria serpyllifolia,0.001,1,0.001,1,0,0,0,0,0,0,regular,0
BC14,SE,March,H,Bellis perennis,Bellis perennis,0.2,2,0.4,0,0,0,0,0,0,1,regular,0
BC14,SE,March,H,Bromus sterilis,Anisantha sterilis,0.01,4,0.04,0,0,0,0,0,0,1,regular,0
BC14,SE,March,H,Cerastium glomeratum,Cerastium glomeratum,0.1,1.3333333333333333,0.13333333333333333,0,0,0,0,0,0,1,regular,0
BC14,SE,March,H,Corydalis,Corydalis,0.1,4.666666666666667,0.46666666666666673,0,0,0,1,0,0,0,regular,0
BC14,SE,March,H,Crocus,Crocus,0.001,10,0.01,0,0,0,0,0,0,1,regular,0
BC14,SE,March,H,Elymus repens,Elytrigia repens,0.1,4,0.4,0,0,0,0,0,0,1,regular,0
BC14,SE,March,H,Festuca rubra,Festuca rubra,7,6.666666666666667,46.66666666666667,0,0,0,0,0,0,1,regular,0
BC14,SE,March,H,Geranium molle,Geranium molle,0.001,1,0.001,0,0,0,0,0,0,1,regular,0
BC14,SE,March,H,Luzula campestris,Luzula campestris,2,4.666666666666667,9.333333333333334,0,0,0,1,0,0,0,regular,0
BC14,SE,March,H,Plantago lanceolata,Plantago lanceolata,1,2.3333333333333335,2.3333333333333335,0,0,0,0,0,0,1,regular,0
BC14,SE,March,H,Poa pratensis,Poa pratensis,0.2,2.6666666666666665,0.5333333333333333,0,0,0,0,0,0,1,regular,0
BC14,SE,March,H,Potentilla reptans,Potentilla reptans,0.1,2.3333333333333335,0.23333333333333336,0,0,0,0,0,0,1,regular,0
BC14,SE,March,H,Scilla siberica,Othocallis siberica,0.1,5.333333333333333,0.5333333333333333,0,0,0,1,0,0,0,regular,0
BC14,SE,March,H,Taraxacum,Taraxacum,0.1,2,0.2,0,0,0,0,0,0,1,regular,0
BC14,SE,March,H,Trifolium dubium,Trifolium dubium,0.01,1.6666666666666665,0.016666666666666666,0,0,0,0,0,0,1,regular,0
BC14,SE,March,H,Trifolium pratensis,Trifolium pratense,6,3.6666666666666665,22,0,0,0,0,0,0,1,regular,0
BC14,SE,March,H,Trifolium repens,Trifolium repens,3,2,6,0,0,0,0,0,0,1,regular,0
BC14,SE,March,H,Veronica arvensis,Veronica arvensis,0.001,1,0.001,1,0,0,0,0,0,0,regular,0
BC14,SE,March,H,Vicia lathyroides,Vicia lathyroides,0.5,3.3333333333333335,1.6666666666666667,0,0,0,0,0,0,1,regular,0
BC14,NW,May,Seedling,Acer,Acer,0.2,4.666666666666667,0.9333333333333335,1,0,0,0,0,0,0,regular,0
BC14,NW,May,H,Agrostis capillaris,Agrostis capillaris,2,16,32,0,0,0,1,0,0,0,regular,0
BC14,NW,May,H,Arenaria serpyllifolia,Arenaria serpyllifolia,0.1,3.2708333333333335,0.3270833333333334,0,0,0,0,0,0,1,regular,0
BC14,NW,May,H,Bellis perennis,Bellis perennis,3,6,18,0,0,0,1,0,0,0,regular,0
BC14,NW,May,H,Carex caryophyllea,Carex caryophyllea,0.1,7,0.7000000000000001,0,0,0,0,0,0,1,regular,0
BC14,NW,May,H,Cerastium glomeratum,Cerastium glomeratum,1,9,9,0,0,0,0,0,0,1,regular,0
BC14,NW,May,H,Festuca rubra,Festuca rubra,20,35.333333333333336,706.6666666666667,0,0,0,1,0,0,0,regular,0
BC14,NW,May,H,Hypochaeris radicata,Hypochaeris radicata,0.5,5,2.5,0,0,0,0,0,0,1,regular,0
BC14,NW,May,H,Lolium perenne,Lolium perenne,1,12,12,0,0,0,0,0,0,1,regular,0
BC14,NW,May,H,Luzula campestris,Luzula campestris,3,13,39,0,0,0,0,1,0,0,regular,0
BC14,NW,May,H,Medicago lupulina,Medicago lupulina,1,4.333333333333333,4.333333333333333,0,0,0,0,0,0,1,regular,0
BC14,NW,May,H,Plantago lanceolata,Plantago lanceolata,7,7.333333333333333,51.33333333333333,0,0,0,1,1,0,0,regular,0
BC14,NW,May,H,Poa pratensis,Poa pratensis,2,25.666666666666668,51.333333333333336,0,0,0,1,0,0,0,regular,0
BC14,NW,May,H,Taraxacum,Taraxacum,0.1,4.75,0.47500000000000003,0,0,0,0,0,0,1,regular,0
BC14,NW,May,H,Trifolium campestre,Trifolium campestre,5,7.666666666666667,38.333333333333336,0,0,0,0,0,0,1,regular,0
BC14,NW,May,H,Trifolium dubium,Trifolium dubium,20,4,80,0,0,0,1,0,0,0,regular,0
BC14,NW,May,H,Trifolium pratensis,Trifolium pratense,15,23.25,348.75,0,0,0,1,0,0,0,regular,0
BC14,NW,May,H,Trifolium repens,Trifolium repens,2,6,12,0,0,0,1,0,0,0,regular,0
BC14,NW,May,H,Veronica arvensis,Veronica arvensis,0.1,4.333333333333333,0.43333333333333335,0,0,0,0,1,0,0,regular,0
BC14,NW,May,H,Vicia lathyroides,Vicia lathyroides,0.5,11,5.5,0,0,0,0,1,0,0,regular,0
BC14,NW,May,H,Vicia sativa,Vicia sativa,5,25.333333333333332,126.66666666666666,0,0,0,1,1,0,0,regular,0
BC14,SE,May,Seedling,Acer,Acer,0.2,4.666666666666667,0.9333333333333335,1,0,0,0,0,0,0,regular,0
BC14,SE,May,H,Agrostis capillaris,Agrostis capillaris,0.5,16,8,0,0,0,1,0,0,0,regular,0
BC14,SE,May,H,Bellis perennis,Bellis perennis,1,6,6,0,0,0,1,0,0,0,regular,0
BC14,SE,May,H,Bromus sterilis,Anisantha sterilis,0.1,19,1.9000000000000001,0,0,0,1,0,0,0,regular,0
BC14,SE,May,H,Cerastium glomeratum,Cerastium glomeratum,0.1,9,0.9,0,0,0,0,0,0,1,regular,0
BC14,SE,May,H,Cerastium holosteoides,Cerastium fontanum subsp. vulgare,0.5,12,6,0,0,0,1,1,0,0,regular,0
BC14,SE,May,H,Festuca arundinacea,Schedonorus arundinaceus,0.5,19.333333333333332,9.666666666666666,0,0,0,0,0,0,1,regular,0
BC14,SE,May,H,Festuca rubra,Festuca rubra,15,35.333333333333336,530,0,0,0,1,0,0,0,regular,0
BC14,SE,May,H,Geranium molle,Geranium molle,0.5,7,3.5,0,0,0,1,0,0,0,regular,0
BC14,SE,May,H,Hypochaeris radicata,Hypochaeris radicata,0.3,5,1.5,0,0,0,0,0,0,1,regular,0
BC14,SE,May,H,Luzula campestris,Luzula campestris,2,13,26,0,0,0,0,1,0,0,regular,0
BC14,SE,May,H,Plantago lanceolata,Plantago lanceolata,4,7.333333333333333,29.333333333333332,0,0,0,1,1,0,0,regular,0
BC14,SE,May,H,Poa pratensis,Poa pratensis,2,25.666666666666668,51.333333333333336,0,0,0,1,0,0,0,regular,0
BC14,SE,May,H,Potentilla reptans,Potentilla reptans,5,6.666666666666667,33.333333333333336,0,0,0,0,0,0,1,regular,0
BC14,SE,May,H,Taraxacum,Taraxacum,0.1,4.75,0.47500000000000003,0,0,0,0,0,0,1,regular,0
BC14,SE,May,H,Trifolium dubium,Trifolium dubium,1,4,4,0,0,0,1,0,0,0,regular,0
BC14,SE,May,H,Trifolium pratensis,Trifolium pratense,15,23.25,348.75,0,0,0,1,0,0,0,regular,0
BC14,SE,May,H,Trifolium repens,Trifolium repens,10,6,60,0,0,0,1,0,0,0,regular,0
BC14,SE,May,H,Veronica arvensis,Veronica arvensis,0.1,4.333333333333333,0.43333333333333335,0,0,0,0,1,0,0,regular,0
BC14,SE,May,H,Vicia lathyroides,Vicia lathyroides,0.1,11,1.1,0,0,0,0,1,0,0,regular,0
BC14,SE,May,H,Vicia sativa,Vicia sativa,3,25.333333333333332,76,0,0,0,1,1,0,0,regular,0
BC14,NW,July,H,Agrostis capillaris,Agrostis capillaris,4,7.666666666666667,30.666666666666668,0,0,0,0,0,0,1,regular,1
BC14,NW,July,H,Bellis perennis,Bellis perennis,2,2,4,0,0,0,1,0,0,0,regular,1
BC14,NW,July,H,Carex caryophyllea,Carex caryophyllea,1,5.333333333333333,5.333333333333333,0,0,0,0,0,0,1,regular,1
BC14,NW,July,H,Festuca rubra,Festuca rubra,15,7,105,0,0,0,0,0,0,1,regular,1
BC14,NW,July,H,Geranium molle,Geranium molle,0.1,1.5,0.15000000000000002,1,0,0,0,0,0,0,regular,1
BC14,NW,July,H,Lolium perenne,Lolium perenne,0.1,7.666666666666667,0.7666666666666667,0,0,0,0,0,0,1,regular,1
BC14,NW,July,H,Luzula campestris,Luzula campestris,2,5.666666666666667,11.333333333333334,0,0,0,0,0,0,1,regular,1
BC14,NW,July,H,Medicago lupulina,Medicago lupulina,1,5.666666666666667,5.666666666666667,0,0,0,1,0,0,0,regular,1
BC14,NW,July,H,Plantago lanceolata,Plantago lanceolata,12,11.666666666666666,140,0,0,0,1,1,0,0,regular,1
BC14,NW,July,H,Poa pratensis,Poa pratensis,15,11.666666666666666,175,0,0,0,0,0,0,1,regular,1
BC14,NW,July,H,Taraxacum,Taraxacum,0.2,8,1.6,0,0,0,0,0,0,1,regular,1
BC14,NW,July,H,Trifolium dubium,Trifolium dubium,0.7,1,0.7,1,0,0,0,0,0,0,regular,1
BC14,NW,July,H,Trifolium pratensis,Trifolium pratense,3,17.333333333333332,52,0,0,0,1,1,0,0,regular,1
BC14,NW,July,H,Trifolium repens,Trifolium repens,0.5,5,2.5,0,0,0,1,0,0,0,regular,1
BC14,NW,July,H,Vicia lathyroides,Vicia lathyroides,0.01,3,0.03,1,0,0,0,0,0,0,regular,1
BC14,NW,July,H,Vicia sativa,Vicia sativa,0.1,8.666666666666666,0.8666666666666667,0,0,0,0,0,0,1,regular,1
BC14,SE,July,Seedling,Acer,Acer,0.01,5,0.05,1,0,0,0,0,0,0,regular,1
BC14,SE,July,H,Agrostis capillaris,Agrostis capillaris,2,7.666666666666667,15.333333333333334,0,0,0,0,0,0,1,regular,1
BC14,SE,July,H,Bellis perennis,Bellis perennis,1,2,2,0,0,0,1,0,0,0,regular,1
BC14,SE,July,H,Bromus sterilis,Anisantha sterilis,0.01,7,0.07,0,0,0,0,0,0,1,regular,1
BC14,SE,July,H,Cerastium holosteoides,Cerastium fontanum subsp. vulgare,0.2,1.6666666666666667,0.33333333333333337,0,0,0,0,0,0,1,regular,1
BC14,SE,July,H,Festuca arundinacea,Schedonorus arundinaceus,0.5,12,6,0,0,0,0,0,0,1,regular,1
BC14,SE,July,H,Festuca rubra,Festuca rubra,7,7,49,0,0,0,0,0,0,1,regular,1
BC14,SE,July,H,Hypochaeris radicata,Hypochaeris radicata,1,3.6666666666666665,3.6666666666666665,0,0,0,1,0,0,0,regular,1
BC14,SE,July,H,Luzula campestris,Luzula campestris,0.5,5.666666666666667,2.8333333333333335,0,0,0,0,0,0,1,regular,1
BC14,SE,July,H,Plantago lanceolata,Plantago lanceolata,4,11.666666666666666,46.666666666666664,0,0,0,1,1,0,0,regular,1
BC14,SE,July,H,Poa pratensis,Poa pratensis,0.5,11.666666666666666,5.833333333333333,0,0,0,0,0,0,1,regular,1
BC14,SE,July,H,Potentilla reptans,Potentilla reptans,5,4,20,0,0,0,0,1,0,0,regular,1
BC14,SE,July,H,Taraxacum,Taraxacum,0.8,8,6.4,0,0,0,0,0,0,1,regular,1
BC14,SE,July,H,Trifolium dubium,Trifolium dubium,0.01,1,0.01,1,0,0,0,0,0,0,regular,1
BC14,SE,July,H,Trifolium pratensis,Trifolium pratense,8,17.333333333333332,138.66666666666666,0,0,0,1,1,0,0,regular,1
BC14,SE,July,H,Trifolium repens,Trifolium repens,8,5,40,0,0,0,1,0,0,0,regular,1
BC14,SE,July,H,Veronica arvensis,Veronica arvensis,0.1,2,0.2,0,0,0,0,0,0,1,regular,1
BC14,SE,July,H,Vicia lathyroides,Vicia lathyroides,0.01,3,0.03,1,0,0,0,0,0,0,regular,1
BC14,SE,July,H,Vicia sativa,Vicia sativa,0.01,8.666666666666666,0.08666666666666666,0,0,0,0,0,0,1,regular,1
BC14,NW,September,H,Agrostis capillaris,Agrostis capillaris,2,6.666666666666667,13.333333333333334,0,0,0,0,0,0,1,regular,3
BC14,NW,September,H,Arenaria serpyllifolia,Arenaria serpyllifolia,0.1,2.3333333333333335,0.23333333333333336,1,0,0,0,0,0,0,regular,3
BC14,NW,September,H,Bellis perennis,Bellis perennis,2,2.6666666666666665,5.333333333333333,0,0,0,0,0,0,1,regular,3
BC14,NW,September,H,Carex caryophyllea,Carex caryophyllea,1,4,4,0,0,0,0,0,0,1,regular,3
BC14,NW,September,H,Festuca rubra,Festuca rubra,20,10.666666666666666,213.33333333333331,0,0,0,0,0,0,1,regular,3
BC14,NW,September,H,Geranium molle,Geranium molle,0.5,2.3333333333333335,1.1666666666666667,0,0,0,0,0,0,1,regular,3
BC14,NW,September,H,Lolium perenne,Lolium perenne,0.5,6.333333333333333,3.1666666666666665,0,0,0,0,0,0,1,regular,3
BC14,NW,September,H,Luzula campestris,Luzula campestris,2,4.333333333333333,8.666666666666666,0,0,0,0,0,0,1,regular,3
BC14,NW,September,H,Medicago lupulina,Medicago lupulina,2,3,6,0,0,0,0,0,0,1,regular,3
BC14,NW,September,H,Plantago lanceolata,Plantago lanceolata,17,5.666666666666667,96.33333333333334,0,0,0,0,1,0,0,regular,3
BC14,NW,September,H,Poa pratensis,Poa pratensis,0.5,11.333333333333334,5.666666666666667,0,0,0,0,0,0,1,regular,3
BC14,NW,September,H,Trifolium campestre,Trifolium campestre,1,2,2,0,0,0,0,0,0,1,regular,3
BC14,NW,September,H,Trifolium dubium,Trifolium dubium,3,2.6666666666666665,8,0,0,0,0,0,0,1,regular,3
BC14,NW,September,H,Trifolium pratensis,Trifolium pratense,7,6.333333333333333,44.33333333333333,0,0,0,1,1,0,0,regular,3
BC14,NW,September,H,Trifolium repens,Trifolium repens,1,4,4,0,0,0,0,0,0,1,regular,3
BC14,NW,September,H,Vicia lathyroides,Vicia lathyroides,1,5.333333333333333,5.333333333333333,0,0,0,0,0,0,1,regular,3
BC14,NW,September,H,Vicia sativa,Vicia sativa,0.5,10,5,0,0,0,0,0,0,1,regular,3
BC14,SE,September,H,Agrostis capillaris,Agrostis capillaris,1,6.666666666666667,6.666666666666667,0,0,0,0,0,0,1,regular,3
BC14,SE,September,H,Bellis perennis,Bellis perennis,2,2.6666666666666665,5.333333333333333,0,0,0,0,0,0,1,regular,3
BC14,SE,September,H,Cerastium glomeratum,Cerastium glomeratum,0.01,1.3333333333333333,0.013333333333333332,1,0,0,0,0,0,0,regular,3
BC14,SE,September,H,Cerastium holosteoides,Cerastium fontanum subsp. vulgare,0.2,6,1.2000000000000002,0,0,0,0,1,0,0,regular,3
BC14,SE,September,H,Festuca arundinacea,Schedonorus arundinaceus,0.5,11,5.5,0,0,0,0,0,0,1,regular,3
BC14,SE,September,H,Festuca rubra,Festuca rubra,5,10.666666666666666,53.33333333333333,0,0,0,0,0,0,1,regular,3
BC14,SE,September,H,Hypochaeris radicata,Hypochaeris radicata,4,5.666666666666667,22.666666666666668,0,0,0,1,1,0,0,regular,3
BC14,SE,September,H,Leontodon autumnalis,Scorzoneroides autumnalis,1,6,6,0,0,0,0,0,0,1,regular,3
BC14,SE,September,H,Luzula campestris,Luzula campestris,1,4.333333333333333,4.333333333333333,0,0,0,0,0,0,1,regular,3
BC14,SE,September,H,Plantago lanceolata,Plantago lanceolata,6,5.666666666666667,34,0,0,0,0,1,0,0,regular,3
BC14,SE,September,H,Poa pratensis,Poa pratensis,3,11.333333333333334,34,0,0,0,0,0,0,1,regular,3
BC14,SE,September,H,Potentilla reptans,Potentilla reptans,6,4.666666666666667,28,0,0,0,0,0,0,1,regular,3
BC14,SE,September,H,Taraxacum,Taraxacum,1,8,8,0,0,0,0,0,0,1,regular,3
BC14,SE,September,H,Trifolium dubium,Trifolium dubium,0.1,2.6666666666666665,0.26666666666666666,0,0,0,0,0,0,1,regular,3
BC14,SE,September,H,Trifolium pratensis,Trifolium pratense,20,6.333333333333333,126.66666666666666,0,0,0,1,1,0,0,regular,3
BC14,SE,September,H,Trifolium repens,Trifolium repens,7,4,28,0,0,0,0,0,0,1,regular,3
BC14,SE,September,H,Vicia lathyroides,Vicia lathyroides,0.01,5.333333333333333,0.05333333333333333,0,0,0,0,0,0,1,regular,3
BC14,SE,September,H,Vicia sativa,Vicia sativa,0.01,10,0.1,0,0,0,0,0,0,1,regular,3
BC15,NW,March,H,Achillea millefolium,Achillea millefolium (aggr.),0.5,3.6666666666666665,1.8333333333333333,0,0,0,0,0,0,1,reduced,0
BC15,NW,March,H,Agrostis capillaris,Agrostis capillaris,3,3,9,0,0,0,0,0,0,1,reduced,0
BC15,NW,March,H,Arenaria serpyllifolia,Arenaria serpyllifolia,2,1,2,0,0,0,0,0,0,1,reduced,0
BC15,NW,March,H,Cardamine hirsuta,Cardamine hirsuta,0.01,1,0.01,0,0,0,1,0,0,0,reduced,0
BC15,NW,March,H,Cerastium semidecandrum,Cerastium semidecandrum,0.5,1,0.5,0,0,0,1,0,0,0,reduced,0
BC15,NW,March,H,Festuca arundinacea,Schedonorus arundinaceus,2,3.3333333333333335,6.666666666666667,0,0,0,0,0,0,1,reduced,0
BC15,NW,March,H,Festuca rubra,Festuca rubra,15,5,75,0,0,0,0,0,0,1,reduced,0
BC15,NW,March,H,Geranium molle,Geranium molle,0.1,1,0.1,0,0,0,0,0,0,1,reduced,0
BC15,NW,March,H,Luzula campestris,Luzula campestris,0.5,6,3,0,0,0,1,0,0,0,reduced,0
BC15,NW,March,H,Plantago lanceolata,Plantago lanceolata,7,2.3333333333333335,16.333333333333336,0,0,0,0,0,0,1,reduced,0
BC15,NW,March,H,Poa pratensis,Poa pratensis,1,3,3,0,0,0,0,0,0,1,reduced,0
BC15,NW,March,H,Rumex acetosa,Rumex acetosa,0.5,2,1,0,0,0,0,0,0,1,reduced,0
BC15,NW,March,H,Trifolium dubium,Trifolium dubium,1,1,1,0,0,0,0,0,0,1,reduced,0
BC15,NW,March,H,Trifolium pratensis,Trifolium pratense,2,2.3333333333333335,4.666666666666667,0,0,0,0,0,0,1,reduced,0
BC15,NW,March,H,Veronica arvensis,Veronica arvensis,0.1,1,0.1,1,0,0,0,0,0,0,reduced,0
BC15,NW,March,H,Veronica serpyllifolia,Veronica serpyllifolia,0.01,1,0.01,0,0,0,0,0,0,1,reduced,0
BC15,NW,March,H,Vicia lathyroides,Vicia lathyroides,0.1,1,0.1,0,0,0,0,0,0,1,reduced,0
BC15,SE,March,Seedling,Acer,Acer,0.01,2,0.02,1,0,0,0,0,0,0,reduced,0
BC15,SE,March,H,Achillea millefolium,Achillea millefolium (aggr.),1,3.6666666666666665,3.6666666666666665,0,0,0,0,0,0,1,reduced,0
BC15,SE,March,H,Agrostis capillaris,Agrostis capillaris,1,3,3,0,0,0,0,0,0,1,reduced,0
BC15,SE,March,H,Arenaria serpyllifolia,Arenaria serpyllifolia,1,1,1,0,0,0,0,0,0,1,reduced,0
BC15,SE,March,H,Bellis perennis,Bellis perennis,1,2,2,0,0,0,1,0,0,0,reduced,0
BC15,SE,March,H,Cardamine hirsuta,Cardamine hirsuta,0.01,1,0.01,0,0,0,1,0,0,0,reduced,0
BC15,SE,March,H,Cerastium holosteoides,Cerastium fontanum subsp. vulgare,0.01,1,0.01,0,0,0,0,0,0,1,reduced,0
BC15,SE,March,H,Cerastium semidecandrum,Cerastium semidecandrum,0.5,1,0.5,0,0,0,1,0,0,0,reduced,0
BC15,SE,March,H,Festuca arundinacea,Schedonorus arundinaceus,2,3.3333333333333335,6.666666666666667,0,0,0,0,0,0,1,reduced,0
BC15,SE,March,H,Festuca rubra,Festuca rubra,30,5,150,0,0,0,0,0,0,1,reduced,0
BC15,SE,March,H,Geranium molle,Geranium molle,1,1,1,0,0,0,0,0,0,1,reduced,0
BC15,SE,March,H,Luzula campestris,Luzula campestris,7,6,42,0,0,0,1,0,0,0,reduced,0
BC15,SE,March,H,Plantago lanceolata,Plantago lanceolata,3,2.3333333333333335,7,0,0,0,0,0,0,1,reduced,0
BC15,SE,March,H,Poa pratensis,Poa pratensis,1,3,3,0,0,0,0,0,0,1,reduced,0
BC15,SE,March,H,Trifolium dubium,Trifolium dubium,0.1,1,0.1,0,0,0,0,0,0,1,reduced,0
BC15,SE,March,H,Trifolium pratensis,Trifolium pratense,10,2.3333333333333335,23.333333333333336,0,0,0,0,0,0,1,reduced,0
BC15,SE,March,H,Trifolium repens,Trifolium repens,1,1,1,0,0,0,0,0,0,1,reduced,0
BC15,SE,March,H,Veronica arvensis,Veronica arvensis,5,1,5,1,0,0,0,0,0,0,reduced,0
BC15,SE,March,H,Veronica serpyllifolia,Veronica serpyllifolia,0.01,1,0.01,0,0,0,0,0,0,1,reduced,0
BC15,NW,May,H,Achillea millefolium,Achillea millefolium (aggr.),2,4,8,0,0,0,0,0,0,1,reduced,0
BC15,NW,May,H,Agrostis capillaris,Agrostis capillaris,3,8,24,0,0,0,1,0,0,0,reduced,0
BC15,NW,May,H,Arenaria serpyllifolia,Arenaria serpyllifolia,4,2.3333333333333335,9.333333333333334,0,0,0,0,1,0,0,reduced,0
BC15,NW,May,H,Cerastium glomeratum,Cerastium glomeratum,0.01,6.333333333333333,0.06333333333333332,0,0,0,0,1,0,0,reduced,0
BC15,NW,May,H,Cerastium holosteoides,Cerastium fontanum subsp. vulgare,0.1,2.3333333333333335,0.23333333333333336,0,0,0,1,0,0,0,reduced,0
BC15,NW,May,H,Cerastium semidecandrum,Cerastium semidecandrum,0.1,5,0.5,0,0,0,0,1,0,0,reduced,0
BC15,NW,May,H,Festuca arundinacea,Schedonorus arundinaceus,2,12.5,25,0,0,0,0,1,0,0,reduced,0
BC15,NW,May,H,Festuca rubra,Festuca rubra,15,26.666666666666668,400,0,0,0,1,1,0,0,reduced,0
BC15,NW,May,H,Geranium molle,Geranium molle,0.5,5.333333333333333,2.6666666666666665,0,0,0,1,1,0,0,reduced,0
BC15,NW,May,H,Luzula campestris,Luzula campestris,0.3,5,1.5,0,0,0,0,1,0,0,reduced,0
BC15,NW,May,H,Medicago lupulina,Medicago lupulina,0.5,2.6666666666666665,1.3333333333333333,0,0,0,1,0,0,0,reduced,0
BC15,NW,May,H,Plantago lanceolata,Plantago lanceolata,20,7.333333333333333,146.66666666666666,0,0,0,1,1,0,0,reduced,0
BC15,NW,May,H,Poa pratensis,Poa pratensis,3,17.666666666666668,53,0,0,0,1,0,0,0,reduced,0
BC15,NW,May,H,Rumex acetosa,Rumex acetosa,2,6,12,0,0,0,0,0,0,1,reduced,0
BC15,NW,May,H,Trifolium dubium,Trifolium dubium,10,5,50,0,0,0,1,0,0,0,reduced,0
BC15,NW,May,H,Trifolium pratensis,Trifolium pratense,5,6,30,0,0,0,1,0,0,0,reduced,0
BC15,NW,May,H,Trifolium repens,Trifolium repens,1,4,4,0,0,0,1,0,0,0,reduced,0
BC15,NW,May,H,Veronica arvensis,Veronica arvensis,0.2,1.6666666666666667,0.33333333333333337,0,0,0,1,1,0,0,reduced,0
BC15,NW,May,H,Veronica serpyllifolia,Veronica serpyllifolia,0.1,2,0.2,0,0,0,0,0,0,1,reduced,0
BC15,NW,May,H,Vicia lathyroides,Vicia lathyroides,1,7.666666666666667,7.666666666666667,0,0,0,0,1,0,0,reduced,0
BC15,SE,May,H,Achillea millefolium,Achillea millefolium (aggr.),8,4,32,0,0,0,0,0,0,1,reduced,0
BC15,SE,May,H,Agrostis capillaris,Agrostis capillaris,2,8,16,0,0,0,1,0,0,0,reduced,0
BC15,SE,May,H,Arenaria serpyllifolia,Arenaria serpyllifolia,3,2.3333333333333335,7,0,0,0,0,1,0,0,reduced,0
BC15,SE,May,H,Bellis perennis,Bellis perennis,1,2.3333333333333335,2.3333333333333335,0,0,0,1,1,0,0,reduced,0
BC15,SE,May,H,Carex hirta,Carex hirta,1,8.333333333333334,8.333333333333334,0,0,0,0,0,0,1,reduced,0
BC15,SE,May,H,Cerastium holosteoides,Cerastium fontanum subsp. vulgare,0.5,2.3333333333333335,1.1666666666666667,0,0,0,1,0,0,0,reduced,0
BC15,SE,May,H,Cerastium semidecandrum,Cerastium semidecandrum,0.5,5,2.5,0,0,0,0,1,0,0,reduced,0
BC15,SE,May,H,Festuca arundinacea,Schedonorus arundinaceus,0.5,12.5,6.25,0,0,0,0,1,0,0,reduced,0
