PlotNo,MowFreq,MonthLabel,Subplot,Taxon,cover,Seedling,Juvenile,FlowerBud,Flowering,Fruiting,PostFruiting
BC15,reduced,March,NW,Festuca rubra,15,0,0,0,0,0,0
BC15,reduced,March,NW,Geranium molle,0.1,0,0,0,0,0,0
BC15,reduced,March,NW,Luzula campestris,0.5,0,0,0,1,0,0
BC15,reduced,March,NW,Plantago lanceolata,7,0,0,0,0,0,0
BC15,reduced,March,NW,Poa pratensis,1,0,0,0,0,0,0
BC15,reduced,March,NW,Rumex acetosa,0.5,0,0,0,0,0,0
BC15,reduced,March,NW,Trifolium dubium,1,0,0,0,0,0,0
BC15,reduced,March,NW,Trifolium pratensis,2,0,0,0,0,0,0
BC15,reduced,March,NW,Veronica arvensis,0.1,1,0,0,0,0,0
BC15,reduced,March,NW,Veronica serpyllifolia,0.01,0,0,0,0,0,0
BC15,reduced,March,NW,Vicia lathyroides,0.1,0,0,0,0,0,0
BC15,reduced,March,SE,Acer seedling,0.01,1,0,0,0,0,0
BC15,reduced,March,SE,Achillea millefolium,1,0,0,0,0,0,0
BC15,reduced,March,SE,Agrostis capillaris,1,0,0,0,0,0,0
BC15,reduced,March,SE,Arenaria serpyllifolia,1,0,0,0,0,0,0
BC15,reduced,March,SE,Bellis perennis,1,0,0,0,1,0,0
BC15,reduced,March,SE,Cardamine hirsuta,0.01,0,0,0,1,0,0
BC15,reduced,March,SE,Cerastium holosteoides,0.01,0,0,0,0,0,0
BC15,reduced,March,SE,Cerastium semidecandrum,0.5,0,0,0,1,0,0
BC15,reduced,March,SE,Festuca arundinacea,2,0,0,0,0,0,0
BC15,reduced,March,SE,Festuca rubra,30,0,0,0,0,0,0
BC15,reduced,March,SE,Geranium molle,1,0,0,0,0,0,0
BC15,reduced,March,SE,Luzula campestris,7,0,0,0,1,0,0
BC15,reduced,March,SE,Plantago lanceolata,3,0,0,0,0,0,0
BC15,reduced,March,SE,Poa pratensis,1,0,0,0,0,0,0
BC15,reduced,March,SE,Trifolium dubium,0.1,0,0,0,0,0,0
BC15,reduced,March,SE,Trifolium pratensis,10,0,0,0,0,0,0
BC15,reduced,March,SE,Trifolium repens,1,0,0,0,0,0,0
BC15,reduced,March,SE,Veronica arvensis,5,1,0,0,0,0,0
BC15,reduced,March,SE,Veronica serpyllifolia,0.01,0,0,0,0,0,0
BC15,reduced,May,NW,Achillea millefolium,2,0,0,0,0,0,0
BC15,reduced,May,NW,Agrostis capillaris,3,0,0,0,1,0,0
BC15,reduced,May,NW,Arenaria serpyllifolia,4,0,0,0,0,1,0
BC15,reduced,May,NW,Cerastium glomeratum,0.01,0,0,0,0,1,0
BC15,reduced,May,NW,Cerastium holosteoides,0.1,0,0,0,1,0,0
BC15,reduced,May,NW,Cerastium semidecandrum,0.1,0,0,0,0,1,0
BC15,reduced,May,NW,Festuca arundinacea,2,0,0,0,0,1,0
BC15,reduced,May,NW,Festuca rubra,15,0,0,0,1,1,0
BC15,reduced,May,NW,Geranium molle,0.5,0,0,0,1,1,0
BC15,reduced,May,NW,Luzula campestris,0.3,0,0,0,0,1,0
BC15,reduced,May,NW,Medicago lupulina,0.5,0,0,0,1,0,0
BC15,reduced,May,NW,Plantago lanceolata,20,0,0,0,1,1,0
BC15,reduced,May,NW,Poa pratensis,3,0,0,0,1,0,0
BC15,reduced,May,NW,Rumex acetosa,2,0,0,0,0,0,0
BC15,reduced,May,NW,Trifolium dubium,10,0,0,0,1,0,0
BC15,reduced,May,NW,Trifolium pratensis,5,0,0,0,1,0,0
BC15,reduced,May,NW,Trifolium repens,1,0,0,0,1,0,0
BC15,reduced,May,NW,Veronica arvensis,0.2,0,0,0,1,1,0
BC15,reduced,May,NW,Veronica serpyllifolia,0.1,0,0,0,0,0,0
BC15,reduced,May,NW,Vicia lathyroides,1,0,0,0,0,1,0
BC15,reduced,May,SE,Achillea millefolium,8,0,0,0,0,0,0
BC15,reduced,May,SE,Agrostis capillaris,2,0,0,0,1,0,0
BC15,reduced,May,SE,Arenaria serpyllifolia,3,0,0,0,0,1,0
BC15,reduced,May,SE,Bellis perennis,1,0,0,0,1,1,0
BC15,reduced,May,SE,Carex hirta,1,0,0,0,0,0,0
BC15,reduced,May,SE,Cerastium holosteoides,0.5,0,0,0,1,0,0
BC15,reduced,May,SE,Cerastium semidecandrum,0.5,0,0,0,0,1,0
BC15,reduced,May,SE,Festuca arundinacea,0.5,0,0,0,0,1,0
BC15,reduced,May,SE,Festuca rubra,18,0,0,0,1,1,0
BC15,reduced,May,SE,Geranium molle,0.5,0,0,0,1,1,0
BC15,reduced,May,SE,Luzula campestris,1,0,0,0,0,1,0
BC15,reduced,May,SE,Medicago lupulina,0.1,0,0,0,1,0,0
BC15,reduced,May,SE,Plantago lanceolata,7,0,0,0,1,1,0
BC15,reduced,May,SE,Poa pratensis,0.5,0,0,0,1,0,0
BC15,reduced,May,SE,Trifolium dubium,5,0,0,0,1,0,0
BC15,reduced,May,SE,Trifolium pratensis,10,0,0,0,1,0,0
BC15,reduced,May,SE,Trifolium repens,5,0,0,0,1,0,0
BC15,reduced,May,SE,Veronica arvensis,1,0,0,0,1,1,0
BC15,reduced,September,NW,Achillea millefolium,2,0,0,0,0,0,0
BC15,reduced,September,NW,Agrostis capillaris,6,0,0,0,0,0,0
BC15,reduced,September,NW,Arenaria serpyllifolia,1,0,0,0,0,0,0
BC15,reduced,September,NW,Carex hirta,0.5,0,0,0,0,0,0
BC15,reduced,September,NW,Festuca arundinacea,1,0,0,0,0,0,0
BC15,reduced,September,NW,Festuca rubra,10,0,0,0,0,0,0
BC15,reduced,September,NW,Geranium molle,0.5,0,0,0,0,0,0
BC15,reduced,September,NW,Luzula campestris,0.5,0,0,0,0,0,0
BC15,reduced,September,NW,Plantago lanceolata,35,0,0,0,1,1,0
BC15,reduced,September,NW,Poa pratensis,0.5,0,0,0,0,0,0
BC15,reduced,September,NW,Rumex acetosa,0.5,0,0,0,0,0,0
BC15,reduced,September,NW,Trifolium dubium,2,0,0,0,0,0,0
BC15,reduced,September,NW,Trifolium pratensis,5,0,0,0,1,1,0
BC15,reduced,September,NW,Vicia lathyroides,0.5,0,0,0,0,0,0
BC15,reduced,September,SE,Achillea millefolium,10,0,0,0,0,0,0
BC15,reduced,September,SE,Agrostis capillaris,4,0,0,0,0,0,0
BC15,reduced,September,SE,Arenaria serpyllifolia,10,0,0,0,0,0,0
BC15,reduced,September,SE,Bellis perennis,4,0,0,0,1,0,0
BC15,reduced,September,SE,Carex hirta,5,0,0,0,0,0,0
BC15,reduced,September,SE,Cerastium,0.1,0,0,0,0,0,0
BC15,reduced,September,SE,Crepis capillaris,1,0,0,0,0,0,0
BC15,reduced,September,SE,Festuca arundinacea,0.1,0,0,0,0,0,0
BC15,reduced,September,SE,Festuca rubra,15,0,0,0,0,0,0
BC15,reduced,September,SE,Geranium molle,1,0,0,0,0,0,0
BC15,reduced,September,SE,Luzula campestris,1,0,0,0,0,0,0
BC15,reduced,September,SE,Plantago lanceolata,25,0,0,0,1,1,0
BC15,reduced,September,SE,Poa pratensis,1,0,0,0,0,0,0
BC15,reduced,September,SE,Trifolium dubium,5,0,0,0,0,0,0
BC15,reduced,September,SE,Trifolium pratensis,8,0,0,0,1,1,0
BC15,reduced,September,SE,Trifolium repens,5,0,0,0,0,0,0
BC15,reduced,September,SE,Veronica arvensis,0.1,0,0,0,0,0,0
BC15,reduced,September,SE,Vicia lathyroides,0.1,0,0,0,0,0,0
BC16,regular,July,NW,Achillea millefolium,20,0,0,0,1,0,0
BC16,regular,July,NW,Agrostis capillaris,17,0,0,0,0,0,0
BC16,regular,July,NW,Bellis perennis,4,0,0,0,1,0,0
BC16,regular,July,NW,Bromus mollis,1,0,0,0,0,0,0
BC16,regular,July,NW,Carex caryophyllea,3,0,0,0,0,1,0
BC16,regular,July,NW,Festuca rubra,30,0,0,0,0,0,0
BC16,regular,July,NW,Geranium molle,6,0,0,0,0,0,0
BC16,regular,July,NW,Hypochaeris radicata,0.01,0,0,0,1,0,0
BC16,regular,July,NW,Lolium perenne,8,0,0,0,0,0,0
BC16,regular,July,NW,Luzula campestris,0.1,0,0,0,0,0,0
BC16,regular,July,NW,Poa pratensis,2,0,0,0,0,0,0
BC16,regular,July,NW,Potentilla argentea,0.01,0,0,0,0,0,0
BC16,regular,July,NW,Rumex acetosa,6,0,0,0,1,1,0
BC16,regular,July,NW,Trifolium dubium,0.1,1,0,0,0,0,0
BC16,regular,July,NW,Trifolium pratensis,2,0,0,0,1,0,0
BC16,regular,July,NW,Trifolium repens,0.5,0,0,0,1,1,0
BC16,regular,July,NW,Trisetum flavescens,0.3,0,0,0,0,0,0
BC16,regular,July,NW,Vicia lathyroides,0.2,0,0,0,0,0,0
BC16,regular,July,SE,Achillea millefolium,35,0,0,0,1,0,0
BC16,regular,July,SE,Agrostis capillaris,10,0,0,0,0,0,0
BC16,regular,July,SE,Arenaria serpyllifolia,1,0,0,0,1,1,0
BC16,regular,July,SE,Bellis perennis,3,0,0,0,1,0,0
BC16,regular,July,SE,Bromus mollis,20,0,0,0,0,0,0
BC16,regular,July,SE,Elymus repens,8,0,0,0,0,0,0
BC16,regular,July,SE,Festuca rubra,8,0,0,0,0,0,0
BC16,regular,July,SE,Geranium molle,5,0,0,0,0,0,0
BC16,regular,July,SE,Oxalis,4,0,0,0,1,0,0
BC16,regular,July,SE,Plantago lanceolata,7,0,0,0,0,0,0
BC16,regular,July,SE,Poa pratensis,2,0,0,0,0,0,0
BC16,regular,July,SE,Trifolium dubium,0.1,1,0,0,0,0,0
BC16,regular,July,SE,Trifolium pratensis,3,0,0,0,1,0,0
BC16,regular,July,SE,Trifolium repens,9,0,0,0,1,1,0
BC16,regular,July,SE,Veronica arvensis,0.1,1,0,0,0,0,0
BC16,regular,March,NW,Achillea millefolium,2,0,0,0,0,0,0
BC16,regular,March,NW,Agrostis capillaris,20,0,0,0,0,0,0
BC16,regular,March,NW,Bellis perennis,0.5,0,0,0,1,0,0
BC16,regular,March,NW,Bromus mollis,1,0,0,0,0,0,0
BC16,regular,March,NW,Cardamine hirsuta,0.01,0,0,0,1,0,0
BC16,regular,March,NW,Cerastium semidecandrum,0.01,1,0,0,0,0,0
BC16,regular,March,NW,Corydalis solida,3,0,0,0,1,0,0
BC16,regular,March,NW,Erigeron annuus,0.01,0,0,0,0,0,0
BC16,regular,March,NW,Festuca rubra,15,0,0,0,0,0,0
BC16,regular,March,NW,Geranium molle,1,0,0,0,0,0,0
BC16,regular,March,NW,Hypochaeris radicata,0.1,0,0,0,0,0,0
BC16,regular,March,NW,Leontodon,0.5,0,0,0,0,0,0
BC16,regular,March,NW,Luzula campestris,1,0,0,0,0,0,0
BC16,regular,March,NW,Poa pratensis,0.5,0,0,0,0,0,0
BC16,regular,March,NW,Rumex acetosa,1,0,0,0,0,0,0
BC16,regular,March,NW,Trifolium dubium,0.01,0,0,0,0,0,0
BC16,regular,March,NW,Trifolium pratensis,0.1,0,0,0,0,0,0
BC16,regular,March,NW,Trifolium repens,1,0,0,0,0,0,0
BC16,regular,March,NW,Vicia lathyroides,0.5,0,0,0,0,0,0
BC16,regular,March,SE,Achillea millefolium,5,0,0,0,0,0,0
BC16,regular,March,SE,Agrostis capillaris,10,0,0,0,0,0,0
BC16,regular,March,SE,Arenaria serpyllifolia,0.01,0,0,0,0,0,0
BC16,regular,March,SE,Bellis perennis,0.5,0,0,0,1,0,0
BC16,regular,March,SE,Bromus mollis,3,0,0,0,0,0,0
BC16,regular,March,SE,Cardamine hirsuta,0.01,0,0,0,1,0,0
BC16,regular,March,SE,Cerastium holosteoides,0.01,0,0,0,0,0,0
BC16,regular,March,SE,Cerastium semidecandrum,0.01,1,0,0,0,0,0
BC16,regular,March,SE,Corydalis solida,1,0,0,0,1,0,0
BC16,regular,March,SE,Festuca rubra,10,0,0,0,0,0,0
BC16,regular,March,SE,Geranium molle,0.5,0,0,0,0,0,0
BC16,regular,March,SE,Hypochaeris radicata,0.1,0,0,0,0,0,0
BC16,regular,March,SE,Myosotis ramosissima,0.1,0,0,0,0,0,0
BC16,regular,March,SE,Narcissus,0.1,0,0,0,0,0,0
BC16,regular,March,SE,Plantago lanceolata,1,0,0,0,0,0,0
BC16,regular,March,SE,Poa pratensis,1,0,0,0,0,0,0
BC16,regular,March,SE,Rumex acetosa,0.5,0,0,0,0,0,0
BC16,regular,March,SE,Stellaria media,0.01,0,0,0,0,0,0
BC16,regular,March,SE,Trifolium pratensis,1,0,0,0,0,0,0
BC16,regular,March,SE,Trifolium repens,3,0,0,0,0,0,0
BC16,regular,March,SE,Veronica arvensis,0.01,1,0,0,0,0,0
BC16,regular,March,SE,Veronica sublobata,0.1,0,0,0,1,0,0
BC16,regular,March,SE,Vicia lathyroides,0.1,0,0,0,0,0,0
BC16,regular,May,NW,Achillea millefolium,10,0,0,0,0,0,0
BC16,regular,May,NW,Agrostis capillaris,20,0,0,0,1,0,0
BC16,regular,May,NW,Bellis perennis,3,0,0,0,1,1,0
BC16,regular,May,NW,Bromus mollis,2,0,0,0,1,1,0
BC16,regular,May,NW,Carex caryophyllea,0.5,0,0,0,1,0,0
BC16,regular,May,NW,Cerastium semidecandrum,0.1,0,0,0,0,1,0
BC16,regular,May,NW,Festuca rubra,15,0,0,0,1,1,0
BC16,regular,May,NW,Geranium molle,5,0,0,0,1,1,0
BC16,regular,May,NW,Hypochaeris radicata,1,0,0,0,0,0,0
BC16,regular,May,NW,Leontodon,1,0,0,0,0,0,0
BC16,regular,May,NW,Luzula campestris,0.5,0,0,0,0,0,0
BC16,regular,May,NW,Poa pratensis,2,0,0,0,1,0,0
BC16,regular,May,NW,Potentilla argentea,1,0,0,0,0,0,0
BC16,regular,May,NW,Rumex acetosa,3,0,0,0,0,0,0
BC16,regular,May,NW,Trifolium dubium,0.5,0,0,0,1,0,0
BC16,regular,May,NW,Trifolium pratensis,5,0,0,0,1,0,0
BC16,regular,May,NW,Trifolium repens,3,0,0,0,1,0,0
BC16,regular,May,NW,Vicia lathyroides,2,0,0,0,0,1,0
BC16,regular,May,SE,Achillea millefolium,20,0,0,0,0,0,0
BC16,regular,May,SE,Agrostis capillaris,15,0,0,0,1,0,0
BC16,regular,May,SE,Arenaria serpyllifolia,2,0,0,0,0,1,0
BC16,regular,May,SE,Bellis perennis,1,0,0,0,1,1,0
BC16,regular,May,SE,Bromus mollis,10,0,0,0,1,1,0
BC16,regular,May,SE,Cerastium semidecandrum,0.5,0,0,0,0,1,0
BC16,regular,May,SE,Crepis capillaris,0.1,0,0,0,0,0,0
BC16,regular,May,SE,Festuca rubra,12,0,0,0,1,1,0
BC16,regular,May,SE,Geranium molle,3,0,0,0,1,1,0
BC16,regular,May,SE,Hypochaeris radicata,1,0,0,0,0,0,0
BC16,regular,May,SE,Myosotis ramosissima,0.5,0,0,0,0,1,0
BC16,regular,May,SE,Narcissus,0.1,0,0,0,0,0,0
BC16,regular,May,SE,Oxalis,1,0,0,0,0,0,0
BC16,regular,May,SE,Plantago lanceolata,0.1,0,0,0,1,0,0
BC16,regular,May,SE,Poa pratensis,1,0,0,0,1,0,0
BC16,regular,May,SE,Rumex acetosa,1,0,0,0,0,0,0
BC16,regular,May,SE,Trifolium dubium,3,0,0,0,1,0,0
BC16,regular,May,SE,Trifolium pratensis,4,0,0,0,1,0,0
BC16,regular,May,SE,Trifolium repens,15,0,0,0,1,0,0
BC16,regular,May,SE,Veronica arvensis,0.1,0,0,0,0,1,0
BC16,regular,May,SE,Vicia lathyroides,4,0,0,0,0,1,0
BC16,regular,September,NW,Achillea millefolium,20,0,0,0,0,0,0
BC16,regular,September,NW,Agrostis capillaris,15,0,0,0,0,0,0
BC16,regular,September,NW,Arenaria serpyllifolia,0.5,0,0,0,0,0,0
BC16,regular,September,NW,Bellis perennis,5,0,0,0,1,0,0
BC16,regular,September,NW,Bromus mollis,2,0,0,0,0,0,0
BC16,regular,September,NW,Cardamine hirsuta,0.01,1,0,0,0,0,0
BC16,regular,September,NW,Carex caryophyllea,2,0,0,0,0,0,0
BC16,regular,September,NW,Cerastium semidecandrum,0.01,1,0,0,0,0,0
BC16,regular,September,NW,Crepis capillaris,0.3,0,0,0,0,0,0
BC16,regular,September,NW,Festuca rubra,15,0,0,0,0,0,0
BC16,regular,September,NW,Geranium molle,20,0,0,0,0,0,0
BC16,regular,September,NW,Hypochaeris radicata,2,0,0,0,1,0,0
BC16,regular,September,NW,Lamium purpureum,0.01,1,0,0,0,0,0
BC16,regular,September,NW,Lolium perenne,1,0,0,0,0,0,0
BC16,regular,September,NW,Luzula campestris,3,0,0,0,0,0,0
BC16,regular,September,NW,Poa pratensis,3,0,0,0,0,0,0
BC16,regular,September,NW,Rumex acetosa,3,0,0,0,0,0,0
BC16,regular,September,NW,Taraxacum,0,0,0,0,0,0,0
BC16,regular,September,NW,Trifolium dubium,3,0,0,0,0,0,0
BC16,regular,September,NW,Trifolium pratensis,3,0,0,0,0,0,0
BC16,regular,September,NW,Trifolium repens,2,0,0,0,1,1,0
BC16,regular,September,NW,Trisetum flavescens,0.3,0,0,0,0,0,0
BC16,regular,September,NW,Veronica arvensis,0.01,1,0,0,0,0,0
BC16,regular,September,NW,Vicia lathyroides,2,0,0,0,0,0,0
BC16,regular,September,SE,Achillea millefolium,30,0,0,0,0,0,0
BC16,regular,September,SE,Agrostis capillaris,15,0,0,0,0,0,0
BC16,regular,September,SE,Arenaria serpyllifolia,7,0,0,0,0,0,0
BC16,regular,September,SE,Bellis perennis,2,0,0,0,1,0,0
BC16,regular,September,SE,Bromus mollis,20,0,0,0,0,0,0
BC16,regular,September,SE,Cerastium semidecandrum,0.5,1,0,0,0,0,0
BC16,regular,September,SE,Crepis capillaris,0.2,0,0,0,0,0,0
BC16,regular,September,SE,Elymus repens,0.5,0,0,0,0,0,0
BC16,regular,September,SE,Festuca rubra,10,0,0,0,0,0,0
BC16,regular,September,SE,Geranium molle,7,0,0,0,0,0,0
BC16,regular,September,SE,Hypochaeris radicata,0.1,0,0,0,1,0,0
BC16,regular,September,SE,Lamium purpureum,0.1,1,0,0,0,0,0
BC16,regular,September,SE,Oxalis,2,0,0,0,0,0,0
BC16,regular,September,SE,Plantago lanceolata,7,0,0,0,0,0,0
BC16,regular,September,SE,Poa pratensis,1,0,0,0,0,0,0
BC16,regular,September,SE,Rumex acetosa,0.5,0,0,0,0,0,0
BC16,regular,September,SE,Trifolium dubium,2,0,0,0,0,0,0
BC16,regular,September,SE,Trifolium pratensis,7,0,0,0,0,0,0
BC16,regular,September,SE,Trifolium repens,10,0,0,0,1,1,0
BC16,regular,September,SE,Veronica arvensis,1,1,0,0,0,0,0
BC16,regular,September,SE,Vicia lathyroides,0.5,0,0,0,0,0,0
BC17,reduced_sown,July,N,Achillea millefolium,3,0,0,0,1,0,0
BC17,reduced_sown,July,N,Agrostis capillaris,15,0,0,0,1,0,0
BC17,reduced_sown,July,N,Bellis perennis,1,0,0,0,0,0,0
BC17,reduced_sown,July,N,Bromus sterilis,0.1,1,0,0,0,0,0
BC17,reduced_sown,July,N,Centaurea jacea,2,0,0,0,0,0,0
BC17,reduced_sown,July,N,Crepis capillaris,0.2,0,0,1,0,0,0
BC17,reduced_sown,July,N,Elymus repens,0.5,0,0,0,0,0,0
BC17,reduced_sown,July,N,Festuca pratensis,1,0,0,0,0,0,0
BC17,reduced_sown,July,N,Festuca rubra,10,0,0,0,0,0,0
BC17,reduced_sown,July,N,Hypochaeris radicata,2,0,0,0,1,0,0
BC17,reduced_sown,July,N,Knautia arvense,2,0,0,1,0,0,0
BC17,reduced_sown,July,N,Leucanthemum vulgare,2,0,0,0,0,0,0
BC17,reduced_sown,July,N,Lolium perenne,0.5,0,0,0,0,1,0
BC17,reduced_sown,July,N,Luzula campestris,1,0,0,0,0,0,0
BC17,reduced_sown,July,N,Medicago sativa,3,0,0,0,1,0,0
BC17,reduced_sown,July,N,Plantago lanceolata,12,0,0,0,1,1,0
BC17,reduced_sown,July,N,Plantago media,0.5,0,0,0,1,1,0
BC17,reduced_sown,July,N,Poa pratensis,1,0,0,0,0,0,0
BC17,reduced_sown,July,N,Potentilla reptans,2,0,0,0,1,0,0
BC17,reduced_sown,July,N,Salvia pratensis,0.5,0,0,0,0,0,0
BC17,reduced_sown,July,N,Sedum sexangulare,10,0,0,0,0,0,0
BC17,reduced_sown,July,N,Taraxacum,0.01,0,0,0,0,0,0
BC17,reduced_sown,July,N,Trifolium pratensis,30,0,0,0,1,0,0
BC17,reduced_sown,July,N,Trifolium repens,1,0,0,0,1,1,0
BC17,reduced_sown,July,N,Trisetum flavescens,0.5,0,0,0,1,0,0
BC17,reduced_sown,July,S,Acer seedling,0.2,1,0,0,0,0,0
BC17,reduced_sown,July,S,Achillea millefolium,10,0,0,0,1,0,0
BC17,reduced_sown,July,S,Agrostis capillaris,4,0,0,0,1,0,0
BC17,reduced_sown,July,S,Arenaria serpyllifolia,0.1,0,0,0,1,0,0
BC17,reduced_sown,July,S,Bellis perennis,0.5,0,0,0,0,0,0
BC17,reduced_sown,July,S,Bromus sterilis,0.5,1,0,0,0,0,0
BC17,reduced_sown,July,S,Carduus,0.5,0,0,0,0,0,0
BC17,reduced_sown,July,S,Centaurea jacea,7,0,0,0,0,0,0
BC17,reduced_sown,July,S,Centaurea scabiosa,5,0,0,0,0,0,0
BC17,reduced_sown,July,S,Crepis capillaris,0.5,0,0,1,0,0,0
BC17,reduced_sown,July,S,Dactylis glomerata,3,0,0,0,0,0,0
BC17,reduced_sown,July,S,Daucus carota,2,0,0,0,1,0,0
BC17,reduced_sown,July,S,Festuca rubra,10,0,0,0,0,0,0
BC17,reduced_sown,July,S,Geranium molle,0.3,0,0,0,1,0,0
BC17,reduced_sown,July,S,Hypochaeris radicata,5,0,0,0,1,0,0
BC17,reduced_sown,July,S,Knautia arvense,3,0,0,1,0,0,0
BC17,reduced_sown,July,S,Leucanthemum vulgare,1,0,0,0,0,0,0
BC17,reduced_sown,July,S,Lolium perenne,2,0,0,0,0,1,0
BC17,reduced_sown,July,S,Luzula campestris,2,0,0,0,0,0,0
BC17,reduced_sown,July,S,Medicago lupulina,0.01,0,0,0,1,0,0
BC17,reduced_sown,July,S,Plantago lanceolata,8,0,0,0,1,1,0
BC17,reduced_sown,July,S,Plantago media,2,0,0,0,1,1,0
BC17,reduced_sown,July,S,Poa pratensis,1,0,0,0,0,0,0
BC17,reduced_sown,July,S,Potentilla reptans,0.1,0,0,0,1,0,0
BC17,reduced_sown,July,S,Rumex acetosa,1,0,0,0,0,0,0
BC17,reduced_sown,July,S,Salvia pratensis,10,0,0,0,0,0,0
BC17,reduced_sown,July,S,Sedum sexangulare,2,0,0,0,0,0,0
BC17,reduced_sown,July,S,Taraxacum,0.5,0,0,0,0,0,0
BC17,reduced_sown,July,S,Trifolium pratensis,15,0,0,0,1,0,0
BC17,reduced_sown,July,S,Trifolium repens,3,0,0,0,1,1,0
BC17,reduced_sown,March,N,Acer seedling,0.2,1,0,0,0,0,0
BC17,reduced_sown,March,N,Achillea millefolium,2,0,0,0,0,0,0
BC17,reduced_sown,March,N,Agrostis capillaris,15,0,0,0,0,0,0
BC17,reduced_sown,March,N,Arenaria serpyllifolia,0.5,0,0,0,0,0,0
BC17,reduced_sown,March,N,Bellis perennis,0.5,0,0,0,1,0,0
BC17,reduced_sown,March,N,Bromus sterilis,1,0,0,0,0,0,0
BC17,reduced_sown,March,N,Cerastium glomeratum,0.1,0,0,0,0,0,0
BC17,reduced_sown,March,N,Cerastium semidecandrum,0.1,0,0,0,1,0,0
BC17,reduced_sown,March,N,Corydalis solida,1,0,0,0,1,0,0
BC17,reduced_sown,March,N,Crepis capillaris,0.5,0,0,0,0,0,0
BC17,reduced_sown,March,N,Daucus carota,0.5,0,0,0,0,0,0
BC17,reduced_sown,March,N,Draba verna,0.1,0,0,0,1,0,0
BC17,reduced_sown,March,N,Elymus repens,3,0,0,0,0,0,0
BC17,reduced_sown,March,N,Festuca arundinacea,0.5,0,0,0,0,0,0
BC17,reduced_sown,March,N,Festuca rubra,5,0,0,0,0,0,0
BC17,reduced_sown,March,N,Geranium molle,0.1,0,0,0,0,0,0
BC17,reduced_sown,March,N,Helichrysum arenarium,0.001,1,0,0,0,0,0
BC17,reduced_sown,March,N,Hypochaeris radicata,0.5,0,0,0,0,0,0
BC17,reduced_sown,March,N,Knautia arvense,0.5,0,0,0,0,0,0
BC17,reduced_sown,March,N,Leucanthemum vulgare,1,0,0,0,0,0,0
BC17,reduced_sown,March,N,Luzula campestris,5,0,0,0,1,0,0
BC17,reduced_sown,March,N,Medicago sativa,4,0,0,0,0,0,0
BC17,reduced_sown,March,N,Plantago lanceolata,3,0,0,0,0,0,0
BC17,reduced_sown,March,N,Plantago media,0.5,0,0,0,0,0,0
BC17,reduced_sown,March,N,Poa pratensis,0.1,0,0,0,0,0,0
BC17,reduced_sown,March,N,Potentilla reptans,1,0,0,0,0,0,0
BC17,reduced_sown,March,N,Prunus,0.01,1,0,0,0,0,0
BC17,reduced_sown,March,N,Sedum sexangulare,2,0,0,0,0,0,0
BC17,reduced_sown,March,N,Taraxacum,1,0,0,0,0,0,0
BC17,reduced_sown,March,N,Trifolium dubium,0.1,0,0,0,0,0,0
BC17,reduced_sown,March,N,Trifolium pratensis,30,0,0,0,0,0,0
BC17,reduced_sown,March,N,Trifolium repens,3,0,0,0,0,0,0
BC17,reduced_sown,March,N,Veronica arvensis,0.1,1,0,0,0,0,0
BC17,reduced_sown,March,N,Veronica sublobata,0.2,0,0,0,1,0,0
BC17,reduced_sown,March,N,Vicia lathyroides,0.1,0,0,0,0,0,0
BC17,reduced_sown,March,S,Acer seedling,0.1,1,0,0,0,0,0
BC17,reduced_sown,March,S,Achillea millefolium,5,0,0,0,0,0,0
BC17,reduced_sown,March,S,Agrostis capillaris,3,0,0,0,0,0,0
BC17,reduced_sown,March,S,Arenaria serpyllifolia,1,0,0,0,0,0,0
BC17,reduced_sown,March,S,Bellis perennis,1,0,0,0,1,0,0
BC17,reduced_sown,March,S,Bromus sterilis,3,0,0,0,0,0,0
BC17,reduced_sown,March,S,Carduus,1,0,0,0,0,0,0
BC17,reduced_sown,March,S,Centaurea jacea,2,0,0,0,0,0,0
BC17,reduced_sown,March,S,Centaurea scabiosa,0.5,0,0,0,0,0,0
BC17,reduced_sown,March,S,Cerastium glomeratum,0.1,0,0,0,0,0,0
BC17,reduced_sown,March,S,Cerastium semidecandrum,0.1,0,0,0,1,0,0
BC17,reduced_sown,March,S,Corydalis solida,0.1,0,0,0,1,0,0
BC17,reduced_sown,March,S,Dactylis glomerata,2,0,0,0,0,0,0
BC17,reduced_sown,March,S,Daucus carota,2,0,0,0,0,0,0
BC17,reduced_sown,March,S,Draba verna,0.1,0,0,0,1,0,0
BC17,reduced_sown,March,S,Echium vulgare,0.01,0,0,0,0,0,0
BC17,reduced_sown,March,S,Festuca pratensis,3,0,0,0,0,0,0
BC17,reduced_sown,March,S,Festuca rubra,10,0,0,0,0,0,0
BC17,reduced_sown,March,S,Geranium molle,2,0,0,0,0,0,0
BC17,reduced_sown,March,S,Hypochaeris radicata,2,0,0,0,0,0,0
BC17,reduced_sown,March,S,Hypochaeris uniflora,1,0,0,0,0,0,0
BC17,reduced_sown,March,S,Knautia arvense,1,0,0,0,0,0,0
BC17,reduced_sown,March,S,Leucanthemum vulgare,2,0,0,0,0,0,0
BC17,reduced_sown,March,S,Luzula campestris,5,0,0,0,1,0,0
BC17,reduced_sown,March,S,Plantago lanceolata,3,0,0,0,0,0,0
BC17,reduced_sown,March,S,Plantago media,1,0,0,0,0,0,0
BC17,reduced_sown,March,S,Poa pratensis,0.5,0,0,0,0,0,0
